id_rendez_vous,delai_reservation_jours,score_fiabilite_client,moyenne_notes_client,anciennete_compte_jours,nombre_total_rdv_client,score_distance_geo,cible_paiement
c5a73671-20f3-42d6-a3e9-50eaaa77597b,9,77.78,4.00,905,36,0.00000000,0
01ec10f9-63d4-4899-8ac5-dca8bbd1d286,19,71.88,3.69,126,32,2.09239490,0
aa47462f-f2da-49b7-ac64-b6464200e768,22,75.86,4.12,366,29,null,1
f76d9922-b456-45b0-91b5-3d95fb496979,19,86.96,3.92,60,23,1.60870310,0
32d4012e-bf52-4f97-a5e8-38109cbcb63c,16,75.86,4.12,366,29,3.19863300,0
162597b8-95c9-4bd2-a3fd-2f9f821e3bf3,6,71.88,3.69,126,32,2.54483100,1
e237a9a4-54e6-4597-a629-fb654e26def1,23,84.85,4.00,81,33,3.08522900,1
5153d29c-f300-4f3a-a449-c8a7734d0851,9,72.22,3.85,1141,36,3.98005760,1
eb4a6f3b-9a70-422d-b9b1-f2f99bd0998f,28,74.36,4.11,706,39,3.99994260,0
2f971b73-a1bf-4df4-bb15-ee6a839df575,15,75.76,3.93,683,33,1.51159030,1
92599ec9-f48e-4e35-ad80-7a0cf2574a2e,18,70.97,4.13,620,31,0.49450360,0
9410221b-cf84-4e10-a523-eaaa85aa13bc,11,78.38,3.88,543,37,1.34303340,0
62f1f1bd-61e8-4555-874c-2558fb54ab41,9,72.73,4.50,634,22,0.89995940,1
82248ad2-a1c2-418e-9dac-4f92da38aab7,13,61.54,4.10,983,26,0.00000000,1
0bb492d7-d9c6-4f4d-9ea7-765488ef87d4,14,78.95,3.77,218,38,3.35473050,0
15d2ed61-e219-4caa-b976-f04a1ce3bac7,15,71.43,4.15,843,35,1.90388090,0
c338aaf1-0ef1-4e78-a28c-94673e15c899,8,77.78,4.08,195,27,1.85068300,1
9f6f0cdf-be80-4f94-9352-d01da592bd2d,10,76.00,4.38,696,25,2.48110560,1
c6c83311-ef53-41ee-9391-237edfb03ecc,2,71.43,4.27,1070,21,1.20071720,1
9396e1b2-5fe9-4f37-b208-3ec5357b8d72,25,68.57,3.89,1127,35,1.47785850,1
edbc2c97-75c4-4a12-9905-0a552f91c439,22,85.19,3.94,207,27,3.65984790,1
18ab8e02-45de-48ed-a1ff-c6ed062ab4f1,22,77.78,4.08,195,27,2.75064240,0
329f8053-6e2b-4330-97b6-2cf0ded995cd,10,83.33,3.87,329,30,null,1
7009476a-8c3f-4455-9f53-418dc0c5c85a,18,71.88,3.89,625,32,null,1
3c363742-cabc-40c2-b287-32f1a81ab22e,15,78.38,3.88,543,37,3.43887450,1
a6bd6b17-c98c-4551-96c6-a5bf5638037a,24,72.22,3.85,1141,36,3.98005760,0
372ed8a9-02e9-468c-8b57-4a2ed348f75c,16,77.78,4.00,905,36,1.99946800,0
6d48d73d-c27e-448e-96e9-5bab14d6240d,29,66.67,4.07,650,30,0.49450360,0
baf95e1a-5fea-4ee6-ac49-d29297e73fb2,6,79.55,4.19,294,44,4.53509140,1
83d2b8b3-170b-4426-bd9b-56a7580cdf73,10,72.41,3.84,907,29,1.88839640,1
5f72f2f1-e569-4504-a734-034bf460093a,21,83.33,3.87,329,30,null,0
96315bcd-b216-45eb-85cb-324c2120f94f,16,78.95,3.77,218,38,1.88839640,1
dd51e8db-7692-4812-85c1-6d411f6899cf,26,75.86,4.12,366,29,1.21311900,0
f85f2090-2b84-4728-8fbf-5025f0549a35,8,68.42,4.09,335,38,1.19243550,1
27c629ed-7295-435e-a14d-b8322502bc9a,10,85.19,3.94,207,27,2.74042580,1
bb9044a5-a704-4fb1-aa14-d17d078cc910,14,78.26,4.00,194,23,1.85068300,1
fcf75dfb-a530-4277-b295-638941bbb49a,26,78.79,4.15,837,33,3.94280240,0
71ce7d44-1a7c-430e-a2e2-83f489cf0e36,17,76.92,4.09,950,39,2.46741240,0
745d5e66-0efd-4ef0-a14f-570d87776f83,22,75.86,4.12,366,29,3.94280240,0
0100bcab-828f-4a27-aab6-bbb4258b2a03,10,78.79,4.15,837,33,1.21311900,1
89b0f7a4-da19-4d7c-85f3-d0862babe28c,18,71.43,4.27,1070,21,2.46741240,0
3bf2cf49-1ee8-45cc-ad03-733b225929be,2,76.19,4.00,508,21,0.00000000,0
e094fc10-888d-4dae-99f2-f91db7a3302b,24,79.55,4.19,294,44,4.09186290,0
5d113a34-6b89-4824-a0c9-50aa1ec17f95,20,65.63,4.31,293,32,0.00000000,0
1f591884-d038-4f7a-8d78-548ef62b2b37,20,71.88,3.69,126,32,2.61056110,0
23b469b1-f357-4245-b9b2-174d266488e6,12,86.96,3.92,60,23,0.83571200,1
539a35a7-7bd4-4859-863d-87688e849c54,16,70.00,4.17,988,30,2.30089420,0
a7b15a79-2112-4f4c-a2b3-7bf6d47f1b81,5,80.77,4.06,211,26,1.90388090,1
a88cb21b-7b9f-435f-900a-23f2607e4007,25,65.63,4.31,293,32,3.19863300,0
eaf5f38e-6ec2-43fa-84ca-eb405b6619f5,13,90.32,4.05,639,31,1.85068300,0
3b8c0776-09f4-42cc-94b5-c7304876a49e,22,85.19,3.94,207,27,3.24773380,1
c516c087-2395-4331-b88c-3c879379d5c1,10,75.76,4.00,105,33,2.56655490,0
3a487368-f344-4ebf-99c8-cee2db7802ac,22,62.07,4.36,1143,29,3.14144900,1
92f65a61-3886-4543-beb8-a228a4c1249e,1,75.76,3.93,683,33,2.61056110,1
d44dbe53-1fc3-480b-ade7-a360a611b0ae,11,79.55,4.08,1062,44,3.96268740,1
d0d7bc66-1f65-42f2-ac91-fa954c2fe4ae,17,80.65,4.31,1092,31,0.00000000,0
488eb192-3115-4374-86eb-8c0323281d16,6,76.19,4.30,906,21,1.51159030,1
3409a6ab-1e26-4af5-832b-bff8e9feba06,1,66.67,4.07,650,30,3.88373540,0
924e5973-f7a0-4f53-9ad2-f9a21a4d211f,14,79.55,4.08,1062,44,3.99994260,0
25f671ff-ae0b-48f4-b4cc-8da738561c7b,9,81.25,4.04,1022,32,null,1
344a5370-f697-42f5-a114-c1c362b2942e,6,65.63,3.67,1042,32,2.06181300,1
04e47310-e231-443f-8646-f443f3eb9392,6,71.43,4.15,843,35,2.41118890,1
207df614-b14d-4672-9d27-c9c0c908d3ab,2,84.62,3.82,824,26,2.74882950,1
753204e4-1fb4-4f1e-8cfa-19ed822f602f,28,71.43,4.27,1070,21,1.16346200,0
4f7c7a99-5d64-4394-80a9-4a383d97d4d0,8,90.32,4.05,639,31,1.85068300,0
bc859d6c-3e28-4de8-90b9-e354c13288b9,8,70.00,4.17,988,30,0.24559590,1
85f16658-f1be-4778-8433-f61c69d41d36,26,78.38,3.88,543,37,3.43887450,0
50c6dd1e-6d17-4e10-9d8b-5d5509c903f1,25,61.54,4.10,983,26,1.88839640,1
29b0c484-6216-4596-bc7d-635ec0da3f04,4,65.63,4.31,293,32,0.74416940,1
0ec6a09e-4e66-4de1-87bd-d2cbe80cacba,21,76.00,4.38,696,25,3.22527500,1
1fc70b1a-377e-44ed-8c9b-30f65fabb453,16,78.95,3.77,218,38,0.74416940,0
74f4b5e7-3ffa-440a-9c5c-121bf0f015c7,28,77.14,3.68,289,35,0.54689160,1
f1d3602e-723a-4c1c-93cb-3b97853fc8de,12,74.07,3.73,434,27,0.00000000,1
a38bf1e9-81ab-4849-80ba-5420eae1c9e5,24,81.25,4.04,1022,32,2.73540620,1
c95de221-ceee-48d4-a021-3d458963eca8,24,62.07,3.57,1191,29,1.88839640,0
0a034b05-a85b-4f40-a05c-9be8ab869fb8,9,86.36,3.69,640,22,0.97737800,1
00cc0111-b03f-44dc-8dc4-fc7af7ffb8e8,25,65.63,3.67,1042,32,1.23226260,0
ff7e3ae2-79c2-44fd-a013-fbb4f8d15884,6,77.78,4.00,905,36,5.12591720,1
3f15b3a0-f925-4106-9052-46f91f939268,20,86.36,3.69,640,22,2.18851460,0
72c8e3e2-3d72-495a-84df-b3b653c501f9,10,62.07,4.36,1143,29,3.14144900,0
68ddb3a5-cc25-48f7-9446-5203c1e4f9af,26,71.88,3.89,625,32,2.11601110,1
2385da33-d593-4a77-bee7-b5a045457333,6,84.85,4.00,81,33,3.84648020,1
7bd51e7d-515f-409d-b33b-ce4598646105,17,66.67,4.07,650,30,0.42602240,1
0f43b994-a02e-4ef1-b8b7-1bf5375aa996,4,68.42,4.09,335,38,0.89995940,1
fd625078-2ba7-4d68-89e4-e676f5f1cb3d,14,76.00,4.38,696,25,null,1
b615785d-108c-4dce-9e6b-e42a9e3fd7d1,4,66.67,4.07,650,30,1.90388090,1
a8bcd330-c245-474a-b982-d453a37249b9,25,78.38,3.88,543,37,2.34657680,0
b78ba898-d4f5-4d91-9682-4962c0f7e431,13,78.38,3.88,543,37,5.14580220,1
6dda6322-47d6-4fd9-84e5-700bb1adbda6,14,76.00,4.38,696,25,2.30089420,1
85932215-3abc-4dfc-927b-553442f2c8a6,12,75.76,4.00,105,33,2.58363670,1
d88731fc-6da0-474b-b322-c7a933df0ffe,13,66.67,4.07,650,30,3.10231080,1
6c82ae83-db07-45d4-8c59-5555c8fbf856,2,77.14,4.33,1026,35,1.98611010,1
0cd2eb6f-dfdb-4ae6-9da1-40bf598bb76a,1,76.19,4.00,508,21,3.44479040,1
e65e6f09-1f20-4587-8a45-d7e71f6fc6ed,15,74.19,3.91,505,31,2.54483100,1
3ec2e841-be9c-4a63-a98c-eda1bc64c768,4,86.36,3.69,640,22,2.19126850,1
2ff5a7e2-63ee-4249-a717-00b96d7d4727,27,85.19,3.79,447,27,1.07204640,0
1a0f4142-668a-4736-8a32-2137347ec0da,2,77.78,4.00,905,36,0.00000000,1
50235bde-bb81-462b-bf2d-b0c19ccddb28,1,79.07,3.76,969,43,2.25575970,1
42809e93-e420-4eb3-b861-bc8e156a6ca4,25,78.79,4.15,837,33,3.18155120,1
7c3ef8c3-befc-4b94-b034-f3c11ab5ecac,6,71.43,4.15,843,35,1.31892890,1
1e02f78e-65e9-4e9b-b0df-41dbf3a35eb2,3,68.57,3.89,1127,35,3.53315680,1
3b8b67e5-d35a-4043-805c-f1c233fe6eb7,19,85.19,3.79,447,27,1.09162490,0
5cc8d84e-6436-464a-87a5-1c4f93beb029,13,72.41,3.84,907,29,1.55639400,1
d4912f7d-ba69-4d0f-b19f-4184946d4f86,4,78.13,4.11,181,32,2.68298130,1
6809892b-bc34-49d7-a376-20ce8e08d5e2,4,84.85,4.00,81,33,3.84648020,1
110b5a09-50a6-45d7-9e21-7acabaa291e5,29,66.67,4.07,650,30,3.08522900,1
20325766-d78f-410f-b26e-24a85bb117fc,19,74.19,3.91,505,31,2.54483100,0
36ab65f6-0f68-46f0-93e0-37c1f241bbbc,21,62.07,4.36,1143,29,1.21311900,0
667a1d17-bceb-48fd-8922-e5caa8de80af,9,70.97,4.13,620,31,0.42602240,1
9718ea0f-2101-4ab0-bc44-aab042b9c507,7,68.42,4.09,335,38,0.00000000,1
f9b065b6-4b53-4ae2-940c-20a9b817fe2e,15,74.36,4.11,706,39,3.66400140,0
842b91bf-74f0-4130-966b-f4bed065109e,8,77.78,4.00,905,36,2.34657680,1
0381b68f-2a39-48d1-849c-e0561461a962,2,70.83,4.17,330,24,2.34657680,0
c63a00eb-343b-4570-be92-fa383c78a916,7,75.76,3.93,683,33,0.00000000,1
21d9a585-9dbb-4999-b267-fac53265f139,24,78.38,3.88,543,37,1.94436600,0
4d6512e5-3340-48ab-92e9-55d4746605ba,18,74.36,4.11,706,39,5.14580220,0
0dca0836-da7d-406e-b555-fa49d80fbd76,29,77.14,4.33,1026,35,4.04140840,1
fe1121c7-9b27-4739-8490-b34d0b36f2a5,29,61.54,4.10,983,26,3.32780610,0
49f49e45-7940-46f4-a422-aad4aee7f665,4,85.19,3.79,447,27,1.09897080,1
9107b28f-6331-4a16-ade8-f8f9591bc77b,7,78.38,3.88,543,37,null,1
c2a80cda-5e88-4dd6-9732-0568303fa3f0,24,78.13,4.11,181,32,1.35842710,0
11253300-290b-4e03-9e7e-ecd86bbc6e40,26,70.83,4.17,330,24,2.18851460,0
27223e43-c7d7-4116-a253-05ec56923ed0,13,77.14,3.68,289,35,0.54689160,1
2466c809-a681-4265-a2fa-9e54e779f371,11,80.65,4.11,307,31,2.45852690,1
46e67359-4455-400a-bc15-75e4b1f50e41,25,78.79,4.15,837,33,1.41525110,1
90be855f-d7a1-4193-9c28-4ce8a021cc04,3,70.97,4.13,620,31,1.90388090,1
379ee62f-4607-487c-a411-95d83fa49af7,17,83.33,3.87,329,30,null,0
2804c31e-1a26-43dd-ab89-0a1e61e10194,29,65.63,4.31,293,32,0.00000000,0
68a255f5-b7b9-4ffc-a794-0ce3e123b1c1,23,74.36,4.11,706,39,2.57237650,1
69a21464-ab11-43f1-a662-ac5f20bac829,9,78.26,4.00,194,23,3.38923180,1
4f8952d3-f483-4cec-a382-d4c68c126ba0,25,77.78,4.00,905,36,5.12591720,1
0377973f-0aa8-4d0c-a1b2-274aef7f872d,15,74.19,4.06,79,31,1.21311900,1
f087cae3-1dda-4685-b1b2-b7cce6bdd6e9,14,76.19,4.00,508,21,2.59347930,1
753d5281-78b0-4d24-be96-8d45c89665cb,2,80.77,4.06,211,26,1.90388090,1
b74168e9-7ccf-4418-b48f-2ad9d5150d7b,22,77.78,4.00,905,36,4.53509140,0
c87831d2-50cc-4cd8-a0a5-8d656d395a80,23,68.57,3.94,174,35,1.56745300,1
9d5b2404-8431-4e44-b3d4-76840f7bec11,24,80.00,3.50,1076,25,4.09186290,1
8f9a89e8-90b6-4165-ae26-2d51974a0f5e,24,70.83,4.17,330,24,1.56745300,0
e31a0de1-0bf0-40dc-8c95-76e4b4c2d19b,27,62.07,4.36,1143,29,3.35197660,0
314ee97d-8b2e-40d3-a6f5-1075523fa5c1,5,72.22,3.85,1141,36,3.94280240,1
7ac1f7f5-7eab-4afd-8baf-12cb62823ded,24,85.19,3.94,207,27,5.23384390,1
ef747fee-3b1a-4bfb-8540-7f46875d0550,25,68.57,3.94,174,35,2.77934040,0
3557a8f1-145b-4e9c-b00d-4e82d0ff1716,2,66.67,4.07,650,30,1.90388090,1
4c0d6525-ee08-432e-ad09-0ae2259eeb5f,16,68.42,4.09,335,38,0.00000000,1
2bec5a9b-5079-4ba8-abbd-50d985945cbe,27,81.08,4.00,1159,37,3.38923180,1
39eb1018-195d-468e-bfdc-77bc00adaeab,28,77.78,4.00,905,36,1.99946800,0
50d6821d-e802-4638-8c06-6cd28d5694c1,12,79.55,4.08,1062,44,0.61071080,1
4daaeb3b-9908-42b3-9c4f-b919978c9f96,26,84.62,3.82,824,26,2.74042580,0
03db91a6-f803-4418-b26b-aa13585d3eac,22,86.36,3.69,640,22,2.46741240,1
ddb46688-852d-4141-bf80-9997ad543434,29,75.76,4.00,105,33,2.58363670,0
99311993-8ba0-4227-9138-95f2de3c28d4,16,78.95,3.77,218,38,2.25575970,1
7305d471-0a45-4ebc-ad2f-b3baa3722549,11,77.14,4.33,1026,35,1.21311900,1
5fa7a9e4-2b68-4b37-8013-8b0664fd86c0,7,78.26,4.00,194,23,1.85068300,1
d0378b61-b212-4735-8b76-d44a6e829073,24,72.22,3.85,1141,36,3.98005760,0
f76e1c68-677e-4c87-b538-86160283de8e,3,81.25,4.04,1022,32,3.61386580,1
63f841b6-3330-48ba-a2fb-6fd4f07d8c57,6,77.14,4.33,1026,35,0.00000000,0
18cea9f9-4c59-4f99-abcb-d90351d8dd4f,23,83.33,3.87,329,30,null,0
e8cc1d3f-09ca-46c4-9ac5-fc7bbd833108,3,82.05,4.04,774,39,1.06910090,1
28dc4bcc-7b16-4bf0-b1d8-9b13c7cb41bd,28,81.08,4.00,1159,37,2.94978350,1
b2faeb75-7446-4821-a182-11f121b8a257,15,70.83,4.17,330,24,2.46741240,0
fdfeb43b-64f4-467f-8c9d-e5016b0d09f0,5,79.55,4.08,1062,44,3.99994260,1
5cf8b677-304c-4527-a587-d95b1f905148,26,76.00,3.86,371,25,2.05529830,1
56e11b6f-9151-4b58-af8e-9e174af9bc83,25,78.79,4.15,837,33,3.19863300,1
390a1135-2445-45f2-b643-bff858444f0e,28,79.07,3.76,969,43,3.43887450,1
65e18e35-b524-4e1a-98f3-a5aa58b02db2,10,78.38,3.88,543,37,1.99946800,1
9f50c1c2-0151-4cbe-a2f4-f631c869d3de,6,74.36,4.11,706,39,1.60870310,1
c2eb3b61-8b1d-4f13-a98d-a91c9e6668dc,13,72.22,3.85,1141,36,3.98005760,1
f6f33ef0-6328-40ad-a98a-5a9a302ae604,14,77.78,4.00,905,36,5.14580220,1
27cdad7c-3663-42eb-ac70-0923a596af09,18,68.57,3.89,1127,35,0.50825160,0
126354e8-2e81-41c3-a4f3-4f5270db5d34,28,70.00,4.17,988,30,4.40838980,0
15016376-f952-4015-822e-d15a5a158bc7,9,61.54,4.10,983,26,0.00000000,0
a7e3f3e0-3822-4e30-9d06-2f33d182eecf,18,76.92,4.09,950,39,0.89995940,0
90ed8ece-64c3-42ba-8949-9b42d5979f0b,17,84.85,4.00,81,33,5.02959500,0
f03230c1-036b-4bb7-b624-cdbbde63855e,4,71.88,3.69,126,32,1.56745300,0
4535cba1-0013-4e1f-b751-3e763364d18f,14,71.88,3.69,126,32,2.58363670,1
13ae7bde-ae87-4783-a47c-69c3e4ef5947,3,78.26,4.00,194,23,3.38923180,0
5740c86d-aa18-428a-87c4-66d839b445e6,17,80.65,4.11,307,31,5.70626070,0
17e9f310-5e22-4e9e-b397-07e3f10dce02,27,79.55,4.08,1062,44,0.61071080,0
c5488708-dc2b-4a6d-af37-8cf81f11a43f,16,80.65,4.31,1092,31,0.00000000,0
d3d45f8f-8325-40e1-9939-33f4a7adda9e,18,61.54,4.10,983,26,2.74882950,0
144ee03a-734f-4df5-bf73-448b70760702,5,76.92,4.09,950,39,2.75064240,1
82b69128-2c98-46ed-93d1-13bda1976e6d,17,71.43,4.27,1070,21,1.56745300,0
75340297-c22b-4264-b6a1-1d080d23f6da,16,86.96,3.92,60,23,2.11601110,0
64429a19-fe8a-459c-a04f-1daae374ef20,19,80.65,4.31,1092,31,1.21311900,0
603aeae5-1a88-432c-bba7-437d5bcbebe8,17,76.92,4.09,950,39,0.89995940,1
35ac9462-b0b6-49bb-aa80-858ede2dc2ce,22,71.43,4.27,1070,21,1.36408930,0
542512a8-4727-43d6-95f5-89923c9cf0b3,8,68.57,3.89,1127,35,4.77976700,1
c67802f4-a241-4973-8a2b-4c42e23ec9c9,23,76.00,3.86,371,25,1.47785850,1
afde2b5c-7f0e-46fe-90f2-486fba0d6fde,8,85.71,4.14,1126,35,2.45852690,1
6ff9f3c2-b89b-479d-9f03-8803a3d37497,3,68.57,3.89,1127,35,3.53315680,1
6d86f335-ebf5-4c8f-b064-3be434343451,22,74.19,4.06,79,31,3.19863300,0
a2f5ffba-a826-4423-9442-5b6437f642da,11,72.41,3.84,907,29,3.32780610,1
74a2f5f6-a6cf-44ab-83c4-bf8969bc17e9,16,81.25,4.04,1022,32,2.73540620,1
631c398f-592a-42b1-8be4-a08bde41954a,24,84.85,4.00,81,33,3.88373540,0
dff59d95-3142-46f9-88d6-ad131e1a31b8,11,83.33,3.87,329,30,null,1
d645d382-b376-450b-921e-f86e5e62df77,17,80.65,4.11,307,31,5.08198300,0
7bddd88a-96b2-4f2c-a7f0-3f48e787a212,14,75.76,4.00,105,33,1.98516650,1
76ddd596-21e7-4751-b63a-52a457758321,28,76.00,4.38,696,25,1.36310720,0
efc97869-4f3a-4ac6-9c91-5ae8619de203,3,71.43,4.15,843,35,3.88373540,1
91ed5819-4138-4676-aba7-2db918bc9066,24,68.57,3.94,174,35,1.36408930,1
818489d4-046b-46dc-807d-abe6a6f7c407,9,78.13,4.11,181,32,1.78338190,0
bf6b9a19-d382-4c27-8409-5c78fca90aec,13,77.78,4.00,905,36,4.53784530,1
feabe91a-8a3e-4f15-ab6d-489db7f8ed12,21,80.65,4.11,307,31,3.93612340,1
90166f09-a93e-4afd-8117-071dc3d9e624,4,85.71,4.14,1126,35,3.13761700,1
0de0f20b-9683-4e9b-b5d2-bfcabe27b400,21,79.55,4.08,1062,44,1.43513610,0
403ec78e-1be8-46c6-9748-118ed33d8c4b,25,78.26,4.00,194,23,1.85068300,1
e5a4c63b-dd24-4692-aefa-42b296ec1fe2,19,81.58,4.33,1132,38,0.90127670,0
dc199b7c-c51a-489a-b945-c8e5cc27a69b,9,76.00,3.86,371,25,2.59347930,0
9b18790b-084c-4ad0-88e1-dae42d793ec4,24,77.14,3.68,289,35,2.45852690,1
9490a2c3-2666-4103-801e-305f11407b7c,26,85.71,4.14,1126,35,3.13761700,1
4406fa3f-879b-4d0a-9bdf-d1af19848eff,5,74.36,4.11,706,39,5.14580220,0
0bb1f4aa-46bd-4800-9504-015c246dff85,8,76.92,4.09,950,39,2.30089420,1
97ff4986-ae69-432e-b917-292634b1581d,25,72.22,3.85,1141,36,3.19863300,0
4e781915-360e-47d4-988c-f9e428456c0f,28,78.79,4.15,837,33,3.19863300,0
4710e316-3c71-437c-b41e-76e86accf4e2,10,75.76,3.93,683,33,3.21851800,0
b4e22d58-b351-4382-99c1-75932ebfc44d,25,77.78,4.08,195,27,1.14585960,1
606067bf-f357-457c-8f57-2ee21dc5fb60,30,71.43,4.15,843,35,0.49450360,1
dda2f8fc-5498-456d-b3c5-75282a70d7e1,19,68.57,3.94,174,35,1.56745300,0
ae44ce92-b5ff-4d57-a2e5-38a02980850b,14,71.88,3.69,126,32,1.51159030,1
e5fd256a-7a42-45b4-abf5-c198013b3a8a,6,72.41,3.84,907,29,1.55639400,1
2415dc6a-a2b7-43d7-b99d-2920422f5406,15,75.86,4.12,366,29,1.73666450,1
d1353c09-0c08-4b36-a6bd-9cb3efa2fc99,24,74.36,4.11,706,39,3.66400140,0
92596e2f-f321-4cb9-b554-164e76a82bfb,14,76.00,3.86,371,25,2.61056110,1
0bedc570-ed64-428e-905b-3f65c65cd3eb,27,86.96,3.92,60,23,3.99994260,1
0bc3def1-7e27-4886-9da8-ce04ed8b90e2,19,80.77,4.06,211,26,1.13088980,1
17935f5d-3c1d-4a22-9b3b-596b26a93305,14,72.22,3.85,1141,36,0.71752740,0
a7f56061-3860-4c10-9feb-b3fed1dcd94c,9,74.36,4.11,706,39,3.99994260,1
68c83efa-7043-45ab-9a4f-f9ab5bb86c2f,14,77.78,4.08,195,27,3.36506130,1
736914a6-121f-4528-9f7b-6bd8d6faf5fc,12,79.31,4.14,230,29,1.51159030,1
1f959404-486b-4350-81d2-70c6138e46b6,14,80.77,4.06,211,26,3.10231080,1
bc28a150-3e25-45e3-8698-60e417b83427,18,90.32,4.05,639,31,2.29301490,0
3302f432-32f2-478f-b705-d05c98244d94,17,78.38,3.88,543,37,3.43887450,0
3535334f-349f-4bdd-aa07-fc6d8a7e09a2,6,62.07,3.57,1191,29,2.59072540,1
8cc4095d-9a74-47db-a57a-2ff6a814d314,28,79.55,4.19,294,44,2.89942740,0
2db754f0-0342-44b2-8475-f58b4f799ea8,17,68.42,4.09,335,38,0.89995940,0
64f47c01-d3a8-4d7c-ab91-677f19ccf1c8,27,68.97,3.73,395,29,1.19424840,0
8faeb1f0-b028-49f7-9381-f00a399b0751,10,76.00,4.38,696,25,2.48110560,1
18604147-a1e9-4bdc-a243-25372f76628b,19,70.00,4.17,988,30,3.22527500,0
ab2e63f7-49ad-4581-926f-5d092445a82d,15,74.07,3.73,434,27,1.20071720,1
9c65158c-4114-4e7e-8fa9-66e3c603e90b,25,89.29,4.14,566,28,0.00000000,0
297e2e49-b3c7-4762-8419-63e1d856e191,27,81.58,4.33,1132,38,2.97030100,0
a08119ef-556c-4d33-a520-3194bf29e275,29,72.22,3.85,1141,36,4.02072490,0
62734a2b-eb28-442b-8f51-44c7b6848de9,15,80.77,4.06,211,26,3.10231080,1
33ab6eb0-5db3-4d46-a702-9572e3238d61,24,62.07,3.57,1191,29,2.54483100,0
13e8bfaa-d7d4-4180-9928-d8e686535888,12,76.00,4.38,696,25,2.48110560,1
67f98c9e-9258-42b5-b6a6-37a5a54b4599,18,70.97,4.13,620,31,2.41118890,0
0b27009c-a11c-4e37-9c77-40dd901d6ba0,7,72.73,4.50,634,22,1.55639400,0
b9ce4a62-f1e1-4f3d-8690-1c05c247f5c2,3,84.85,4.00,81,33,3.84648020,1
75fbf8b6-83c7-436b-9067-e13f4f12a876,17,83.33,3.87,329,30,null,0
ad548beb-4ed8-4251-9e0a-ac979a657ebd,22,61.54,4.10,983,26,3.35473050,0
6744e7ee-f38d-48d1-b162-adff7dcf764d,29,79.17,4.00,744,24,2.49341810,1
b50e9083-382f-4c62-b36a-b1b9ab149cab,22,74.19,3.91,505,31,3.14144900,0
6a0cd265-1621-4ae8-85a0-90d5bc8d9f35,13,79.55,4.19,294,44,5.14580220,1
e389b7a8-a088-4d76-af5b-03d03395f18a,8,85.71,4.14,1126,35,0.54689160,0
8b697608-d815-4272-9d77-e260c316b9e8,16,62.07,3.57,1191,29,3.44479040,1
9d983459-a73d-4fa2-bdd2-adc43d0261dc,15,62.07,3.57,1191,29,3.18155120,1
41e1c006-4db9-41e0-a904-fea8a071007e,14,71.43,4.15,843,35,3.08522900,1
1c9bd9b0-942c-4eb4-9325-1e2ad84d50ba,28,68.42,4.09,335,38,0.89995940,0
e253c3b7-659a-42fb-bc9e-1ba5f8a654f8,14,68.97,3.73,395,29,1.85068300,0
95467ec8-43ff-4cd0-b866-fae919545c16,15,78.95,3.77,218,38,3.35473050,0
25033efd-577a-4efe-a86f-de51e6babd8d,9,79.55,4.19,294,44,1.94436600,0
0a84a2a8-b38a-4a0c-bab7-9e65c2c986cf,3,79.31,4.14,230,29,1.09897080,1
66af64a2-c997-4696-bc69-1ea9aaa4e216,24,76.19,4.30,906,21,1.51159030,0
01a71baa-bc4b-46b8-85c2-34cf4f27f372,18,79.17,4.00,744,24,3.38923180,0
27eff55d-887d-4838-9cfc-e1d61fc17b51,18,74.19,4.06,79,31,3.98005760,0
c5725fa7-4cd2-484a-b747-39032bb33c25,9,79.55,4.08,1062,44,3.99994260,1
18eaf81c-9660-4539-9240-2dab2991bc6d,16,65.63,4.31,293,32,2.58363670,0
866309c2-43c3-4097-b262-8ea165c64605,23,85.19,3.94,207,27,3.94307790,0
59c8fb20-019e-4699-afbb-fe4b354e5036,3,85.71,4.14,1126,35,3.61386580,0
e4d35aa2-3f18-4438-9afd-50f61a0b61f0,8,90.32,4.05,639,31,2.75064240,1
5a6b77aa-00b1-4c05-9d12-dd693409e275,27,89.29,4.14,566,28,3.99994260,0
83902a8e-2702-4b8a-b645-b47b5d674376,7,77.14,3.68,289,35,3.61386580,1
0e91af05-9754-4392-a1d0-a4ef9ffdfdec,3,65.63,4.31,293,32,0.00000000,0
dba78dfe-45fb-4935-9779-61c9ba3d7ec5,11,72.22,3.85,1141,36,1.41525110,1
f26e57a3-c574-44f6-a22b-261790154430,15,72.41,3.84,907,29,3.32780610,0
6265e7f8-446c-4d19-823c-6a6d512c3029,12,85.19,3.79,447,27,2.94978350,0
1e804b15-98c2-49ec-b861-7986fa028ab7,8,65.63,3.67,1042,32,1.23226260,1
1e6170a7-adad-4a11-9503-94f557ebadec,28,78.13,4.11,181,32,1.76630010,0
95ee382e-1bc8-4957-b4ec-d66201769764,29,61.54,4.10,983,26,2.25575970,0
087a39ca-32f7-4bc0-a014-ba9d518adb43,19,77.14,4.33,1026,35,5.23384390,0
50408703-d8d8-4b0b-aabe-c20d8a255aa2,5,68.57,3.89,1127,35,1.23226260,1
55003864-5495-4c4c-92e6-c56b0408eaad,13,75.86,4.12,366,29,1.21311900,1
e9e561f5-8d25-4192-bdd6-1bfa5ffa1958,9,65.63,4.31,293,32,2.54483100,0
